cod_municipio,municipio,uf,data_competencia,ano,mes,internacoes
351360,CUNHA,SP,2025-10-01,2025,10,129
351360,CUNHA,SP,2025-11-01,2025,11,105
351360,CUNHA,SP,2025-12-01,2025,12,119
351370,DESCALVADO,SP,2025-01-01,2025,1,142
351370,DESCALVADO,SP,2025-02-01,2025,2,166
351370,DESCALVADO,SP,2025-03-01,2025,3,192
351370,DESCALVADO,SP,2025-04-01,2025,4,145
351370,DESCALVADO,SP,2025-05-01,2025,5,159
351370,DESCALVADO,SP,2025-06-01,2025,6,127
351370,DESCALVADO,SP,2025-07-01,2025,7,154
351370,DESCALVADO,SP,2025-08-01,2025,8,122
351370,DESCALVADO,SP,2025-09-01,2025,9,183
351370,DESCALVADO,SP,2025-10-01,2025,10,145
351370,DESCALVADO,SP,2025-11-01,2025,11,150
351370,DESCALVADO,SP,2025-12-01,2025,12,147
351380,DIADEMA,SP,2025-01-01,2025,1,1746
351380,DIADEMA,SP,2025-02-01,2025,2,1874
351380,DIADEMA,SP,2025-03-01,2025,3,1894
351380,DIADEMA,SP,2025-04-01,2025,4,1795
351380,DIADEMA,SP,2025-05-01,2025,5,1900
351380,DIADEMA,SP,2025-06-01,2025,6,1951
351380,DIADEMA,SP,2025-07-01,2025,7,2029
351380,DIADEMA,SP,2025-08-01,2025,8,2189
351380,DIADEMA,SP,2025-09-01,2025,9,1891
351380,DIADEMA,SP,2025-10-01,2025,10,1870
351380,DIADEMA,SP,2025-11-01,2025,11,1790
351380,DIADEMA,SP,2025-12-01,2025,12,1863
351390,DIVINOLANDIA,SP,2025-01-01,2025,1,384
351390,DIVINOLANDIA,SP,2025-02-01,2025,2,368
351390,DIVINOLANDIA,SP,2025-03-01,2025,3,397
351390,DIVINOLANDIA,SP,2025-04-01,2025,4,435
351390,DIVINOLANDIA,SP,2025-05-01,2025,5,443
351390,DIVINOLANDIA,SP,2025-06-01,2025,6,398
351390,DIVINOLANDIA,SP,2025-07-01,2025,7,466
351390,DIVINOLANDIA,SP,2025-08-01,2025,8,422
351390,DIVINOLANDIA,SP,2025-09-01,2025,9,379
351390,DIVINOLANDIA,SP,2025-10-01,2025,10,429
351390,DIVINOLANDIA,SP,2025-11-01,2025,11,370
351390,DIVINOLANDIA,SP,2025-12-01,2025,12,264
351410,DOIS CORREGOS,SP,2025-01-01,2025,1,61
351410,DOIS CORREGOS,SP,2025-02-01,2025,2,75
351410,DOIS CORREGOS,SP,2025-03-01,2025,3,96
351410,DOIS CORREGOS,SP,2025-04-01,2025,4,89
351410,DOIS CORREGOS,SP,2025-05-01,2025,5,112
351410,DOIS CORREGOS,SP,2025-06-01,2025,6,110
351410,DOIS CORREGOS,SP,2025-07-01,2025,7,130
351410,DOIS CORREGOS,SP,2025-08-01,2025,8,125
351410,DOIS CORREGOS,SP,2025-09-01,2025,9,108
351410,DOIS CORREGOS,SP,2025-10-01,2025,10,79
351410,DOIS CORREGOS,SP,2025-11-01,2025,11,105
351410,DOIS CORREGOS,SP,2025-12-01,2025,12,119
351440,DRACENA,SP,2025-01-01,2025,1,316
351440,DRACENA,SP,2025-02-01,2025,2,240
351440,DRACENA,SP,2025-03-01,2025,3,269
351440,DRACENA,SP,2025-04-01,2025,4,290
351440,DRACENA,SP,2025-05-01,2025,5,339
351440,DRACENA,SP,2025-06-01,2025,6,290
351440,DRACENA,SP,2025-07-01,2025,7,290
351440,DRACENA,SP,2025-08-01,2025,8,252
351440,DRACENA,SP,2025-09-01,2025,9,277
351440,DRACENA,SP,2025-10-01,2025,10,250
351440,DRACENA,SP,2025-11-01,2025,11,264
351440,DRACENA,SP,2025-12-01,2025,12,281
351450,DUARTINA,SP,2025-01-01,2025,1,271
351450,DUARTINA,SP,2025-02-01,2025,2,116
351450,DUARTINA,SP,2025-03-01,2025,3,152
351450,DUARTINA,SP,2025-04-01,2025,4,137
351450,DUARTINA,SP,2025-05-01,2025,5,162
351450,DUARTINA,SP,2025-06-01,2025,6,128
351450,DUARTINA,SP,2025-07-01,2025,7,142
351450,DUARTINA,SP,2025-08-01,2025,8,152
351450,DUARTINA,SP,2025-09-01,2025,9,121
351450,DUARTINA,SP,2025-10-01,2025,10,136
351450,DUARTINA,SP,2025-11-01,2025,11,106
351450,DUARTINA,SP,2025-12-01,2025,12,133
351500,EMBU DAS ARTES,SP,2025-01-01,2025,1,239
351500,EMBU DAS ARTES,SP,2025-02-01,2025,2,216
351500,EMBU DAS ARTES,SP,2025-03-01,2025,3,262
351500,EMBU DAS ARTES,SP,2025-04-01,2025,4,318
351500,EMBU DAS ARTES,SP,2025-05-01,2025,5,178
351500,EMBU DAS ARTES,SP,2025-06-01,2025,6,259
351500,EMBU DAS ARTES,SP,2025-07-01,2025,7,318
351500,EMBU DAS ARTES,SP,2025-08-01,2025,8,431
351500,EMBU DAS ARTES,SP,2025-09-01,2025,9,311
351500,EMBU DAS ARTES,SP,2025-10-01,2025,10,275
351500,EMBU DAS ARTES,SP,2025-11-01,2025,11,321
351500,EMBU DAS ARTES,SP,2025-12-01,2025,12,216
351510,EMBU-GUACU,SP,2025-01-01,2025,1,92
351510,EMBU-GUACU,SP,2025-02-01,2025,2,96
351510,EMBU-GUACU,SP,2025-03-01,2025,3,102
351510,EMBU-GUACU,SP,2025-04-01,2025,4,86
351510,EMBU-GUACU,SP,2025-05-01,2025,5,122
351510,EMBU-GUACU,SP,2025-06-01,2025,6,98
351510,EMBU-GUACU,SP,2025-07-01,2025,7,100
351510,EMBU-GUACU,SP,2025-08-01,2025,8,104
351510,EMBU-GUACU,SP,2025-09-01,2025,9,107
351510,EMBU-GUACU,SP,2025-10-01,2025,10,100
351510,EMBU-GUACU,SP,2025-11-01,2025,11,109
351510,EMBU-GUACU,SP,2025-12-01,2025,12,107
351518,ESPIRITO SANTO DO PINHAL,SP,2025-01-01,2025,1,333
351518,ESPIRITO SANTO DO PINHAL,SP,2025-02-01,2025,2,326
351518,ESPIRITO SANTO DO PINHAL,SP,2025-03-01,2025,3,317
351518,ESPIRITO SANTO DO PINHAL,SP,2025-04-01,2025,4,380
351518,ESPIRITO SANTO DO PINHAL,SP,2025-05-01,2025,5,380
351518,ESPIRITO SANTO DO PINHAL,SP,2025-06-01,2025,6,347
351518,ESPIRITO SANTO DO PINHAL,SP,2025-07-01,2025,7,353
351518,ESPIRITO SANTO DO PINHAL,SP,2025-08-01,2025,8,396
351518,ESPIRITO SANTO DO PINHAL,SP,2025-09-01,2025,9,349
351518,ESPIRITO SANTO DO PINHAL,SP,2025-10-01,2025,10,394
351518,ESPIRITO SANTO DO PINHAL,SP,2025-11-01,2025,11,391
351518,ESPIRITO SANTO DO PINHAL,SP,2025-12-01,2025,12,389
351520,ESTRELA D'OESTE,SP,2025-01-01,2025,1,97
351520,ESTRELA D'OESTE,SP,2025-02-01,2025,2,75
351520,ESTRELA D'OESTE,SP,2025-03-01,2025,3,65
351520,ESTRELA D'OESTE,SP,2025-04-01,2025,4,81
351520,ESTRELA D'OESTE,SP,2025-05-01,2025,5,83
351520,ESTRELA D'OESTE,SP,2025-06-01,2025,6,68
351520,ESTRELA D'OESTE,SP,2025-07-01,2025,7,75
351520,ESTRELA D'OESTE,SP,2025-08-01,2025,8,57
351520,ESTRELA D'OESTE,SP,2025-09-01,2025,9,69
351520,ESTRELA D'OESTE,SP,2025-10-01,2025,10,68
351520,ESTRELA D'OESTE,SP,2025-11-01,2025,11,57
351520,ESTRELA D'OESTE,SP,2025-12-01,2025,12,43
351540,FARTURA,SP,2025-01-01,2025,1,62
351540,FARTURA,SP,2025-02-01,2025,2,62
351540,FARTURA,SP,2025-03-01,2025,3,86
351540,FARTURA,SP,2025-04-01,2025,4,81
351540,FARTURA,SP,2025-05-01,2025,5,69
351540,FARTURA,SP,2025-06-01,2025,6,78
351540,FARTURA,SP,2025-07-01,2025,7,75
351540,FARTURA,SP,2025-08-01,2025,8,81
351540,FARTURA,SP,2025-09-01,2025,9,75
351540,FARTURA,SP,2025-10-01,2025,10,110
351540,FARTURA,SP,2025-11-01,2025,11,109
351540,FARTURA,SP,2025-12-01,2025,12,107
351550,FERNANDOPOLIS,SP,2025-01-01,2025,1,536
351550,FERNANDOPOLIS,SP,2025-02-01,2025,2,502
351550,FERNANDOPOLIS,SP,2025-03-01,2025,3,491
351550,FERNANDOPOLIS,SP,2025-04-01,2025,4,471
351550,FERNANDOPOLIS,SP,2025-05-01,2025,5,572
351550,FERNANDOPOLIS,SP,2025-06-01,2025,6,534
351550,FERNANDOPOLIS,SP,2025-07-01,2025,7,601
351550,FERNANDOPOLIS,SP,2025-08-01,2025,8,575
351550,FERNANDOPOLIS,SP,2025-09-01,2025,9,610
351550,FERNANDOPOLIS,SP,2025-10-01,2025,10,540
351550,FERNANDOPOLIS,SP,2025-11-01,2025,11,755
351550,FERNANDOPOLIS,SP,2025-12-01,2025,12,538
351570,FERRAZ DE VASCONCELOS,SP,2025-01-01,2025,1,640
351570,FERRAZ DE VASCONCELOS,SP,2025-02-01,2025,2,562
351570,FERRAZ DE VASCONCELOS,SP,2025-03-01,2025,3,366
351570,FERRAZ DE VASCONCELOS,SP,2025-04-01,2025,4,665
351570,FERRAZ DE VASCONCELOS,SP,2025-05-01,2025,5,562
351570,FERRAZ DE VASCONCELOS,SP,2025-06-01,2025,6,564
351570,FERRAZ DE VASCONCELOS,SP,2025-07-01,2025,7,782
351570,FERRAZ DE VASCONCELOS,SP,2025-08-01,2025,8,662
351570,FERRAZ DE VASCONCELOS,SP,2025-09-01,2025,9,674
351570,FERRAZ DE VASCONCELOS,SP,2025-10-01,2025,10,938
351570,FERRAZ DE VASCONCELOS,SP,2025-11-01,2025,11,807
351570,FERRAZ DE VASCONCELOS,SP,2025-12-01,2025,12,452
351600,FLORIDA PAULISTA,SP,2025-01-01,2025,1,97
351600,FLORIDA PAULISTA,SP,2025-02-01,2025,2,79
351600,FLORIDA PAULISTA,SP,2025-03-01,2025,3,82
351600,FLORIDA PAULISTA,SP,2025-04-01,2025,4,71
351600,FLORIDA PAULISTA,SP,2025-05-01,2025,5,61
351600,FLORIDA PAULISTA,SP,2025-06-01,2025,6,75
351600,FLORIDA PAULISTA,SP,2025-07-01,2025,7,76
351600,FLORIDA PAULISTA,SP,2025-08-01,2025,8,82
351600,FLORIDA PAULISTA,SP,2025-09-01,2025,9,76
351600,FLORIDA PAULISTA,SP,2025-10-01,2025,10,82
351600,FLORIDA PAULISTA,SP,2025-11-01,2025,11,89
351600,FLORIDA PAULISTA,SP,2025-12-01,2025,12,89
351620,FRANCA,SP,2025-01-01,2025,1,1964
351620,FRANCA,SP,2025-02-01,2025,2,1871
351620,FRANCA,SP,2025-03-01,2025,3,1996
351620,FRANCA,SP,2025-04-01,2025,4,2069
351620,FRANCA,SP,2025-05-01,2025,5,2117
351620,FRANCA,SP,2025-06-01,2025,6,1972
351620,FRANCA,SP,2025-07-01,2025,7,2053
351620,FRANCA,SP,2025-08-01,2025,8,2134
351620,FRANCA,SP,2025-09-01,2025,9,2167
351620,FRANCA,SP,2025-10-01,2025,10,2223
351620,FRANCA,SP,2025-11-01,2025,11,1998
351620,FRANCA,SP,2025-12-01,2025,12,2044
351630,FRANCISCO MORATO,SP,2025-01-01,2025,1,976
351630,FRANCISCO MORATO,SP,2025-02-01,2025,2,1032
351630,FRANCISCO MORATO,SP,2025-03-01,2025,3,1159
351630,FRANCISCO MORATO,SP,2025-04-01,2025,4,1078
351630,FRANCISCO MORATO,SP,2025-05-01,2025,5,1204
351630,FRANCISCO MORATO,SP,2025-06-01,2025,6,999
351630,FRANCISCO MORATO,SP,2025-07-01,2025,7,1009
351630,FRANCISCO MORATO,SP,2025-08-01,2025,8,1296
351630,FRANCISCO MORATO,SP,2025-09-01,2025,9,914
351630,FRANCISCO MORATO,SP,2025-10-01,2025,10,1358
351630,FRANCISCO MORATO,SP,2025-11-01,2025,11,1138
351630,FRANCISCO MORATO,SP,2025-12-01,2025,12,1246
351640,FRANCO DA ROCHA,SP,2025-01-01,2025,1,638
351640,FRANCO DA ROCHA,SP,2025-02-01,2025,2,661
351640,FRANCO DA ROCHA,SP,2025-03-01,2025,3,680
351640,FRANCO DA ROCHA,SP,2025-04-01,2025,4,743
351640,FRANCO DA ROCHA,SP,2025-05-01,2025,5,705
351640,FRANCO DA ROCHA,SP,2025-06-01,2025,6,726
351640,FRANCO DA ROCHA,SP,2025-07-01,2025,7,747
351640,FRANCO DA ROCHA,SP,2025-08-01,2025,8,745
351640,FRANCO DA ROCHA,SP,2025-09-01,2025,9,649
351640,FRANCO DA ROCHA,SP,2025-10-01,2025,10,712
351640,FRANCO DA ROCHA,SP,2025-11-01,2025,11,746
351640,FRANCO DA ROCHA,SP,2025-12-01,2025,12,701
351660,GALIA,SP,2025-01-01,2025,1,3
351660,GALIA,SP,2025-02-01,2025,2,8
351660,GALIA,SP,2025-03-01,2025,3,14
351660,GALIA,SP,2025-04-01,2025,4,12
351660,GALIA,SP,2025-05-01,2025,5,8
351660,GALIA,SP,2025-06-01,2025,6,13
351660,GALIA,SP,2025-07-01,2025,7,19
351660,GALIA,SP,2025-08-01,2025,8,10
351660,GALIA,SP,2025-09-01,2025,9,13
351660,GALIA,SP,2025-10-01,2025,10,12
351660,GALIA,SP,2025-11-01,2025,11,15
351660,GALIA,SP,2025-12-01,2025,12,17
351670,GARCA,SP,2025-01-01,2025,1,253
351670,GARCA,SP,2025-02-01,2025,2,273
351670,GARCA,SP,2025-03-01,2025,3,292
351670,GARCA,SP,2025-04-01,2025,4,254
351670,GARCA,SP,2025-05-01,2025,5,267
351670,GARCA,SP,2025-06-01,2025,6,265
351670,GARCA,SP,2025-07-01,2025,7,265
351670,GARCA,SP,2025-08-01,2025,8,276
351670,GARCA,SP,2025-09-01,2025,9,223
351670,GARCA,SP,2025-10-01,2025,10,233
351670,GARCA,SP,2025-11-01,2025,11,211
351670,GARCA,SP,2025-12-01,2025,12,207
351690,GENERAL SALGADO,SP,2025-01-01,2025,1,64
351690,GENERAL SALGADO,SP,2025-02-01,2025,2,58
351690,GENERAL SALGADO,SP,2025-03-01,2025,3,52
351690,GENERAL SALGADO,SP,2025-04-01,2025,4,40
351690,GENERAL SALGADO,SP,2025-05-01,2025,5,50
351690,GENERAL SALGADO,SP,2025-06-01,2025,6,39
351690,GENERAL SALGADO,SP,2025-07-01,2025,7,44
351690,GENERAL SALGADO,SP,2025-08-01,2025,8,49
351690,GENERAL SALGADO,SP,2025-09-01,2025,9,32
351690,GENERAL SALGADO,SP,2025-10-01,2025,10,31
351690,GENERAL SALGADO,SP,2025-11-01,2025,11,27
351690,GENERAL SALGADO,SP,2025-12-01,2025,12,31
351700,GETULINA,SP,2025-01-01,2025,1,23
351700,GETULINA,SP,2025-02-01,2025,2,29
351700,GETULINA,SP,2025-03-01,2025,3,25
351700,GETULINA,SP,2025-04-01,2025,4,27
351700,GETULINA,SP,2025-05-01,2025,5,33
351700,GETULINA,SP,2025-06-01,2025,6,40
351700,GETULINA,SP,2025-07-01,2025,7,39
351700,GETULINA,SP,2025-08-01,2025,8,38
351700,GETULINA,SP,2025-09-01,2025,9,39
351700,GETULINA,SP,2025-10-01,2025,10,32
351700,GETULINA,SP,2025-11-01,2025,11,25
351700,GETULINA,SP,2025-12-01,2025,12,23
351740,GUAIRA,SP,2025-01-01,2025,1,191
351740,GUAIRA,SP,2025-02-01,2025,2,262
351740,GUAIRA,SP,2025-03-01,2025,3,300
351740,GUAIRA,SP,2025-04-01,2025,4,327
351740,GUAIRA,SP,2025-05-01,2025,5,284
351740,GUAIRA,SP,2025-06-01,2025,6,299
351740,GUAIRA,SP,2025-07-01,2025,7,308
351740,GUAIRA,SP,2025-08-01,2025,8,301
351740,GUAIRA,SP,2025-09-01,2025,9,306
351740,GUAIRA,SP,2025-10-01,2025,10,274
351740,GUAIRA,SP,2025-11-01,2025,11,285
351740,GUAIRA,SP,2025-12-01,2025,12,321
351760,GUAPIARA,SP,2025-01-01,2025,1,20
351760,GUAPIARA,SP,2025-02-01,2025,2,21
351760,GUAPIARA,SP,2025-03-01,2025,3,7
351760,GUAPIARA,SP,2025-04-01,2025,4,20
351760,GUAPIARA,SP,2025-05-01,2025,5,16
351760,GUAPIARA,SP,2025-06-01,2025,6,27
351760,GUAPIARA,SP,2025-07-01,2025,7,19
351760,GUAPIARA,SP,2025-08-01,2025,8,25
351760,GUAPIARA,SP,2025-09-01,2025,9,25
351760,GUAPIARA,SP,2025-10-01,2025,10,32
351760,GUAPIARA,SP,2025-11-01,2025,11,29
351760,GUAPIARA,SP,2025-12-01,2025,12,16
351770,GUARA,SP,2025-01-01,2025,1,71
351770,GUARA,SP,2025-02-01,2025,2,74
351770,GUARA,SP,2025-03-01,2025,3,85
351770,GUARA,SP,2025-04-01,2025,4,78
351770,GUARA,SP,2025-05-01,2025,5,78
351770,GUARA,SP,2025-06-01,2025,6,78
351770,GUARA,SP,2025-07-01,2025,7,79
351770,GUARA,SP,2025-08-01,2025,8,66
351770,GUARA,SP,2025-09-01,2025,9,74
351770,GUARA,SP,2025-10-01,2025,10,77
351770,GUARA,SP,2025-11-01,2025,11,62
351770,GUARA,SP,2025-12-01,2025,12,97
351780,GUARACAI,SP,2025-01-01,2025,1,66
351780,GUARACAI,SP,2025-02-01,2025,2,56
351780,GUARACAI,SP,2025-03-01,2025,3,42
351780,GUARACAI,SP,2025-04-01,2025,4,43
351780,GUARACAI,SP,2025-05-01,2025,5,65
351780,GUARACAI,SP,2025-06-01,2025,6,36
351780,GUARACAI,SP,2025-07-01,2025,7,49
351780,GUARACAI,SP,2025-08-01,2025,8,40
351780,GUARACAI,SP,2025-09-01,2025,9,53
351780,GUARACAI,SP,2025-10-01,2025,10,42
351780,GUARACAI,SP,2025-11-01,2025,11,41
351780,GUARACAI,SP,2025-12-01,2025,12,43
351820,GUARARAPES,SP,2025-01-01,2025,1,133
351820,GUARARAPES,SP,2025-02-01,2025,2,147
351820,GUARARAPES,SP,2025-03-01,2025,3,124
351820,GUARARAPES,SP,2025-04-01,2025,4,134
351820,GUARARAPES,SP,2025-05-01,2025,5,164
351820,GUARARAPES,SP,2025-06-01,2025,6,151
351820,GUARARAPES,SP,2025-07-01,2025,7,141
351820,GUARARAPES,SP,2025-08-01,2025,8,145
351820,GUARARAPES,SP,2025-09-01,2025,9,129
351820,GUARARAPES,SP,2025-10-01,2025,10,155
351820,GUARARAPES,SP,2025-11-01,2025,11,121
351820,GUARARAPES,SP,2025-12-01,2025,12,123
351830,GUARAREMA,SP,2025-01-01,2025,1,86
351830,GUARAREMA,SP,2025-02-01,2025,2,80
351830,GUARAREMA,SP,2025-03-01,2025,3,110
351830,GUARAREMA,SP,2025-04-01,2025,4,86
351830,GUARAREMA,SP,2025-05-01,2025,5,127
351830,GUARAREMA,SP,2025-06-01,2025,6,99
351830,GUARAREMA,SP,2025-07-01,2025,7,116
351830,GUARAREMA,SP,2025-08-01,2025,8,128
351830,GUARAREMA,SP,2025-09-01,2025,9,134
351830,GUARAREMA,SP,2025-10-01,2025,10,124
351830,GUARAREMA,SP,2025-11-01,2025,11,104
351830,GUARAREMA,SP,2025-12-01,2025,12,138
351840,GUARATINGUETA,SP,2025-01-01,2025,1,497
351840,GUARATINGUETA,SP,2025-02-01,2025,2,466
351840,GUARATINGUETA,SP,2025-03-01,2025,3,531
351840,GUARATINGUETA,SP,2025-04-01,2025,4,516
351840,GUARATINGUETA,SP,2025-05-01,2025,5,523
351840,GUARATINGUETA,SP,2025-06-01,2025,6,584
351840,GUARATINGUETA,SP,2025-07-01,2025,7,631
351840,GUARATINGUETA,SP,2025-08-01,2025,8,575
351840,GUARATINGUETA,SP,2025-09-01,2025,9,530
351840,GUARATINGUETA,SP,2025-10-01,2025,10,532
351840,GUARATINGUETA,SP,2025-11-01,2025,11,526
351840,GUARATINGUETA,SP,2025-12-01,2025,12,441
351860,GUARIBA,SP,2025-01-01,2025,1,96
351860,GUARIBA,SP,2025-02-01,2025,2,118
351860,GUARIBA,SP,2025-03-01,2025,3,153
351860,GUARIBA,SP,2025-04-01,2025,4,139
351860,GUARIBA,SP,2025-05-01,2025,5,143
351860,GUARIBA,SP,2025-06-01,2025,6,134
351860,GUARIBA,SP,2025-07-01,2025,7,116
351860,GUARIBA,SP,2025-08-01,2025,8,105
351860,GUARIBA,SP,2025-09-01,2025,9,115
351860,GUARIBA,SP,2025-10-01,2025,10,121
351860,GUARIBA,SP,2025-11-01,2025,11,107
351860,GUARIBA,SP,2025-12-01,2025,12,113
351870,GUARUJA,SP,2025-01-01,2025,1,1295
351870,GUARUJA,SP,2025-02-01,2025,2,1107
351870,GUARUJA,SP,2025-03-01,2025,3,1091
351870,GUARUJA,SP,2025-04-01,2025,4,1123
351870,GUARUJA,SP,2025-05-01,2025,5,1207
351870,GUARUJA,SP,2025-06-01,2025,6,1168
351870,GUARUJA,SP,2025-07-01,2025,7,1161
351870,GUARUJA,SP,2025-08-01,2025,8,1120
351870,GUARUJA,SP,2025-09-01,2025,9,1088
351870,GUARUJA,SP,2025-10-01,2025,10,1147
351870,GUARUJA,SP,2025-11-01,2025,11,1037
351870,GUARUJA,SP,2025-12-01,2025,12,1106
351880,GUARULHOS,SP,2025-01-01,2025,1,4501
351880,GUARULHOS,SP,2025-02-01,2025,2,4266
351880,GUARULHOS,SP,2025-03-01,2025,3,4700
351880,GUARULHOS,SP,2025-04-01,2025,4,5169
351880,GUARULHOS,SP,2025-05-01,2025,5,5200
351880,GUARULHOS,SP,2025-06-01,2025,6,4450
351880,GUARULHOS,SP,2025-07-01,2025,7,5118
351880,GUARULHOS,SP,2025-08-01,2025,8,4697
351880,GUARULHOS,SP,2025-09-01,2025,9,5011
351880,GUARULHOS,SP,2025-10-01,2025,10,5297
351880,GUARULHOS,SP,2025-11-01,2025,11,4353
351880,GUARULHOS,SP,2025-12-01,2025,12,4370
351900,HERCULANDIA,SP,2025-01-01,2025,1,64
351900,HERCULANDIA,SP,2025-02-01,2025,2,67
351900,HERCULANDIA,SP,2025-03-01,2025,3,76
351900,HERCULANDIA,SP,2025-04-01,2025,4,78
351900,HERCULANDIA,SP,2025-05-01,2025,5,91
351900,HERCULANDIA,SP,2025-06-01,2025,6,56
351900,HERCULANDIA,SP,2025-07-01,2025,7,68
351900,HERCULANDIA,SP,2025-08-01,2025,8,80
351900,HERCULANDIA,SP,2025-09-01,2025,9,34
351900,HERCULANDIA,SP,2025-10-01,2025,10,62
351900,HERCULANDIA,SP,2025-11-01,2025,11,39
351900,HERCULANDIA,SP,2025-12-01,2025,12,61
351907,HORTOLANDIA,SP,2025-01-01,2025,1,576
351907,HORTOLANDIA,SP,2025-02-01,2025,2,515
351907,HORTOLANDIA,SP,2025-03-01,2025,3,428
351907,HORTOLANDIA,SP,2025-04-01,2025,4,442
351907,HORTOLANDIA,SP,2025-05-01,2025,5,473
351907,HORTOLANDIA,SP,2025-06-01,2025,6,438
351907,HORTOLANDIA,SP,2025-07-01,2025,7,468
351907,HORTOLANDIA,SP,2025-08-01,2025,8,610
351907,HORTOLANDIA,SP,2025-09-01,2025,9,474
351907,HORTOLANDIA,SP,2025-10-01,2025,10,460
351907,HORTOLANDIA,SP,2025-11-01,2025,11,443
351907,HORTOLANDIA,SP,2025-12-01,2025,12,485
351910,IACANGA,SP,2025-01-01,2025,1,19
351910,IACANGA,SP,2025-02-01,2025,2,58
351910,IACANGA,SP,2025-03-01,2025,3,53
351910,IACANGA,SP,2025-04-01,2025,4,78
351910,IACANGA,SP,2025-05-01,2025,5,97
351910,IACANGA,SP,2025-06-01,2025,6,78
351910,IACANGA,SP,2025-07-01,2025,7,77
351910,IACANGA,SP,2025-08-01,2025,8,73
351910,IACANGA,SP,2025-09-01,2025,9,80
351910,IACANGA,SP,2025-10-01,2025,10,47
351910,IACANGA,SP,2025-11-01,2025,11,62
351910,IACANGA,SP,2025-12-01,2025,12,38
351930,IBATE,SP,2025-01-01,2025,1,88
351930,IBATE,SP,2025-02-01,2025,2,79
351930,IBATE,SP,2025-03-01,2025,3,94
351930,IBATE,SP,2025-04-01,2025,4,71
351930,IBATE,SP,2025-05-01,2025,5,110
351930,IBATE,SP,2025-06-01,2025,6,104
351930,IBATE,SP,2025-07-01,2025,7,86
351930,IBATE,SP,2025-08-01,2025,8,81
351930,IBATE,SP,2025-09-01,2025,9,83
351930,IBATE,SP,2025-10-01,2025,10,74
351930,IBATE,SP,2025-11-01,2025,11,78
351930,IBATE,SP,2025-12-01,2025,12,78
351940,IBIRA,SP,2025-01-01,2025,1,100
351940,IBIRA,SP,2025-02-01,2025,2,33
351940,IBIRA,SP,2025-03-01,2025,3,55
351940,IBIRA,SP,2025-04-01,2025,4,24
351940,IBIRA,SP,2025-05-01,2025,5,30
351940,IBIRA,SP,2025-06-01,2025,6,27
351940,IBIRA,SP,2025-07-01,2025,7,34
351940,IBIRA,SP,2025-08-01,2025,8,39
351940,IBIRA,SP,2025-09-01,2025,9,33
351940,IBIRA,SP,2025-10-01,2025,10,30
351940,IBIRA,SP,2025-11-01,2025,11,34
351940,IBIRA,SP,2025-12-01,2025,12,33
351960,IBITINGA,SP,2025-01-01,2025,1,226
351960,IBITINGA,SP,2025-02-01,2025,2,320
351960,IBITINGA,SP,2025-03-01,2025,3,370
351960,IBITINGA,SP,2025-04-01,2025,4,398
351960,IBITINGA,SP,2025-05-01,2025,5,486
351960,IBITINGA,SP,2025-06-01,2025,6,478
351960,IBITINGA,SP,2025-07-01,2025,7,478
351960,IBITINGA,SP,2025-08-01,2025,8,498
351960,IBITINGA,SP,2025-09-01,2025,9,377
351960,IBITINGA,SP,2025-10-01,2025,10,389
351960,IBITINGA,SP,2025-11-01,2025,11,358
351960,IBITINGA,SP,2025-12-01,2025,12,392
351970,IBIUNA,SP,2025-01-01,2025,1,320
351970,IBIUNA,SP,2025-02-01,2025,2,323
351970,IBIUNA,SP,2025-03-01,2025,3,406
351970,IBIUNA,SP,2025-04-01,2025,4,405
351970,IBIUNA,SP,2025-05-01,2025,5,400
351970,IBIUNA,SP,2025-06-01,2025,6,346
351970,IBIUNA,SP,2025-07-01,2025,7,349
351970,IBIUNA,SP,2025-08-01,2025,8,385
351970,IBIUNA,SP,2025-09-01,2025,9,404
351970,IBIUNA,SP,2025-10-01,2025,10,401
351970,IBIUNA,SP,2025-11-01,2025,11,334
351970,IBIUNA,SP,2025-12-01,2025,12,285
351990,IEPE,SP,2025-01-01,2025,1,62
351990,IEPE,SP,2025-02-01,2025,2,47
351990,IEPE,SP,2025-03-01,2025,3,71
351990,IEPE,SP,2025-04-01,2025,4,62
351990,IEPE,SP,2025-05-01,2025,5,88
351990,IEPE,SP,2025-06-01,2025,6,63
351990,IEPE,SP,2025-07-01,2025,7,76
351990,IEPE,SP,2025-08-01,2025,8,67
351990,IEPE,SP,2025-09-01,2025,9,62
351990,IEPE,SP,2025-10-01,2025,10,63
351990,IEPE,SP,2025-11-01,2025,11,46
351990,IEPE,SP,2025-12-01,2025,12,55
352010,IGARAPAVA,SP,2025-01-01,2025,1,97
352010,IGARAPAVA,SP,2025-02-01,2025,2,98
352010,IGARAPAVA,SP,2025-03-01,2025,3,101
352010,IGARAPAVA,SP,2025-04-01,2025,4,106
352010,IGARAPAVA,SP,2025-05-01,2025,5,118
352010,IGARAPAVA,SP,2025-06-01,2025,6,134
352010,IGARAPAVA,SP,2025-07-01,2025,7,129
352010,IGARAPAVA,SP,2025-08-01,2025,8,133
352010,IGARAPAVA,SP,2025-09-01,2025,9,132
352010,IGARAPAVA,SP,2025-10-01,2025,10,138
352010,IGARAPAVA,SP,2025-11-01,2025,11,111
352010,IGARAPAVA,SP,2025-12-01,2025,12,107
352040,ILHABELA,SP,2025-01-01,2025,1,326
